date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolment,total_biometric_updates,biometric_to_enrolment_ratio,elderly_update_pressure,child_update_pressure,service_stress_risk
2025-02-11,andhra pradesh,karimnagar,10,3,0,46.0,49.0,,,13,95.0,6.785714285714286,,,0.002896783046196066
2025-02-11,andhra pradesh,khammam,24,9,0,129.0,97.0,,,33,226.0,6.647058823529412,,,0.002837591813673175
2025-02-11,andhra pradesh,krishna,184,11,0,608.0,386.0,,,195,994.0,5.071428571428571,,,0.0021649641713675865
2025-02-11,andhra pradesh,kurnool,248,24,0,876.0,443.0,,,272,1319.0,4.831501831501831,,,0.002062540803202489
2025-02-11,andhra pradesh,mahabub nagar,20,13,0,10.0,128.0,,,33,138.0,4.0588235294117645,,,0.001732688806579195
2025-02-11,andhra pradesh,mahbubnagar,10,10,0,23.0,49.0,,,20,72.0,3.4285714285714284,,,0.0014636377496569596
2025-02-11,andhra pradesh,medak,39,11,0,36.0,82.0,,,50,118.0,2.3137254901960786,,,0.000987716324523406
2025-02-11,andhra pradesh,n. t. r,19,3,0,41.0,20.0,,,22,61.0,2.652173913043478,,,0.0011321980418542061
2025-02-11,andhra pradesh,nalgonda,21,6,0,62.0,173.0,,,27,235.0,8.392857142857142,,,0.003582863241347766
2025-02-11,andhra pradesh,nandyal,19,1,0,33.0,29.0,,,20,62.0,2.9523809523809526,,,0.001260354728871271
2025-02-11,andhra pradesh,nellore,146,27,0,317.0,255.0,,,173,572.0,3.2873563218390807,,,0.001403353819354997
2025-02-11,andhra pradesh,nizamabad,11,0,0,40.0,32.0,,,11,72.0,6.0,,,0.0025613660618996796
2025-02-11,andhra pradesh,palnadu,12,5,0,19.0,14.0,,,17,33.0,1.8333333333333333,,,0.000782639630024902
2025-02-11,andhra pradesh,parvathipuram manyam,14,0,0,3.0,16.0,,,14,19.0,1.2666666666666666,,,0.0005407328352899323
2025-02-11,andhra pradesh,prakasam,150,21,0,322.0,295.0,,,171,617.0,3.5872093023255816,,,0.001531359360651262
2025-02-11,andhra pradesh,rangareddi,50,14,0,112.0,160.0,,,64,272.0,4.184615384615385,,,0.0017863886380428537
2025-02-11,andhra pradesh,sri potti sriramulu nellore,8,15,0,19.0,13.0,,,23,32.0,1.3333333333333333,,,0.0005691924581999288
2025-02-11,andhra pradesh,sri sathya sai,15,1,0,25.0,25.0,,,16,50.0,2.9411764705882355,,,0.0012555715989704312
2025-02-11,andhra pradesh,srikakulam,105,3,0,292.0,183.0,,,108,475.0,4.3577981651376145,,,0.0018603193874653634
2025-02-11,andhra pradesh,tirupati,18,9,0,17.0,19.0,,,27,36.0,1.2857142857142858,,,0.00054886415612136
2025-02-11,andhra pradesh,visakhapatnam,194,16,0,482.0,311.0,,,210,793.0,3.758293838862559,,,0.0016043943815848703
2025-02-11,andhra pradesh,vizianagaram,87,4,0,255.0,211.0,,,91,466.0,5.065217391304348,,,0.0021623126537051642
2025-02-11,andhra pradesh,warangal,22,4,0,68.0,156.0,,,26,224.0,8.296296296296296,,,0.00354164196213289
2025-02-11,andhra pradesh,west godavari,120,11,0,448.0,312.0,,,131,760.0,5.757575757575758,,,0.0024578765240451475
2025-02-11,andhra pradesh,y. s. r,15,0,0,13.0,5.0,,,15,18.0,1.125,,,0.00048025613660618993
2025-02-11,arunachal pradesh,changlang,3,0,0,33.0,6.0,,,3,39.0,9.75,,,0.004162219850586979
2025-02-11,arunachal pradesh,east siang,1,2,0,1.0,5.0,,,3,6.0,1.5,,,0.0006403415154749199
2025-02-11,arunachal pradesh,kra daadi,0,1,0,,,,,1,,,,,0.0
2025-02-11,arunachal pradesh,kurung kumey,1,0,0,1.0,3.0,,,1,4.0,2.0,,,0.0008537886872998932
2025-02-11,arunachal pradesh,longding,0,1,0,,,,,1,,,,,0.0
2025-02-11,arunachal pradesh,lower subansiri,2,0,0,4.0,10.0,,,2,14.0,4.666666666666667,,,0.001992173603699751
2025-02-11,arunachal pradesh,papum pare,13,3,0,12.0,13.0,,,16,25.0,1.4705882352941178,,,0.0006277857994852156
2025-02-11,arunachal pradesh,tawang,1,0,0,6.0,1.0,,,1,7.0,3.5,,,0.0014941302027748132
2025-02-11,arunachal pradesh,upper siang,2,1,0,1.0,0.0,,,3,1.0,0.25,,,0.00010672358591248665
2025-02-11,arunachal pradesh,west kameng,1,2,0,10.0,3.0,,,3,13.0,3.25,,,0.0013874066168623263
2025-02-11,arunachal pradesh,west siang,0,2,0,20.0,2.0,,,2,22.0,7.333333333333333,,,0.003130558520099608
2025-02-11,assam,baksa,25,10,0,48.0,30.0,,,35,78.0,2.1666666666666665,,,0.0009249377445748843
2025-02-11,assam,barpeta,81,24,18,525.0,217.0,,,123,742.0,5.983870967741935,,,0.0025544806692601642
2025-02-11,assam,biswanath,9,6,0,39.0,13.0,,,15,52.0,3.25,,,0.0013874066168623263
2025-02-11,assam,bongaigaon,23,4,0,186.0,55.0,,,27,241.0,8.607142857142858,,,0.0036743406007013263
2025-02-11,assam,cachar,127,53,18,161.0,95.0,,,198,256.0,1.2864321608040201,,,0.0005491706129366147
2025-02-11,assam,charaideo,8,8,0,13.0,7.0,,,16,20.0,1.1764705882352942,,,0.0005022286395881724
2025-02-11,assam,chirang,10,11,0,77.0,26.0,,,21,103.0,4.681818181818182,,,0.001998641699815659
2025-02-11,assam,darrang,39,21,2,61.0,29.0,,,62,90.0,1.4285714285714286,,,0.0006098490623570666
2025-02-11,assam,dhemaji,27,12,2,60.0,27.0,,,41,87.0,2.0714285714285716,,,0.0008842811404177467
2025-02-11,assam,dhubri,59,23,0,73.0,55.0,,,82,128.0,1.5421686746987953,,,0.0006583430841830503
2025-02-11,assam,dibrugarh,66,19,0,42.0,19.0,,,85,61.0,0.7093023255813954,,,0.0003027971507284505
2025-02-11,assam,goalpara,46,35,0,81.0,50.0,,,81,131.0,1.5975609756097562,,,0.0006819897441236953
2025-02-11,assam,golaghat,48,30,0,126.0,54.0,,,78,180.0,2.278481012658228,,,0.0009726706564175999
2025-02-11,assam,hailakandi,105,29,0,22.0,19.0,,,134,41.0,0.3037037037037037,,,0.00012964939325665046
2025-02-11,assam,hojai,56,22,0,88.0,53.0,,,78,141.0,1.7848101265822784,,,0.0007619253475271198
2025-02-11,assam,jorhat,111,16,0,99.0,15.0,,,127,114.0,0.890625,,,0.0003802027748132337
2025-02-11,assam,kamrup,109,26,0,89.0,40.0,,,135,129.0,0.9485294117647058,,,0.00040492184066796404
2025-02-11,assam,kamrup metro,51,51,2,48.0,62.0,,,104,110.0,1.0476190476190477,,,0.0004472226457285155
2025-02-11,assam,karbi anglong,46,40,0,404.0,98.0,,,86,502.0,5.7701149425287355,,,0.002463229431175554
2025-02-11,assam,karimganj,120,61,0,67.0,44.0,,,181,111.0,0.6098901098901099,,,0.0002603586381601323
2025-02-11,assam,kokrajhar,21,8,0,29.0,30.0,,,29,59.0,1.9666666666666666,,,0.000839558875844895
2025-02-11,assam,lakhimpur,39,12,0,77.0,53.0,,,51,130.0,2.5,,,0.0010672358591248667
2025-02-11,assam,majuli,2,3,0,7.0,8.0,,,5,15.0,2.5,,,0.0010672358591248667
2025-02-11,assam,marigaon,56,19,0,62.0,30.0,,,75,92.0,1.2105263157894737,,,0.0005167668370499353
2025-02-11,assam,nagaon,95,42,0,141.0,221.0,,,137,362.0,2.6231884057971016,,,0.0011198242927629035
2025-02-11,assam,nalbari,108,15,0,196.0,24.0,,,123,220.0,1.7741935483870968,,,0.0007573931903466795
2025-02-11,assam,north cachar hills,6,6,0,10.0,11.0,,,12,21.0,1.6153846153846154,,,0.0006895985551268368
2025-02-11,assam,sibsagar,46,13,0,51.0,22.0,,,59,73.0,1.2166666666666666,,,0.0005193881181074349
2025-02-11,assam,sonitpur,96,39,0,127.0,81.0,,,135,208.0,1.5294117647058822,,,0.0006528972314646242
2025-02-11,assam,south salmara mankachar,9,2,0,5.0,2.0,,,11,7.0,0.5833333333333334,,,0.0002490217004624689
2025-02-11,assam,sribhumi,2,0,0,0.0,1.0,,,2,1.0,0.3333333333333333,,,0.0001422981145499822
2025-02-11,assam,tamulpur district,1,2,0,0.0,1.0,,,3,1.0,0.25,,,0.00010672358591248665
2025-02-11,assam,tinsukia,49,22,0,44.0,20.0,,,71,64.0,0.8888888888888888,,,0.00037946163879995254
2025-02-11,assam,udalguri,54,15,0,31.0,29.0,,,69,60.0,0.8571428571428571,,,0.0003659094374142399
2025-02-11,assam,west karbi anglong,2,0,0,5.0,25.0,,,2,30.0,10.0,,,0.004268943436499467
2025-02-11,bihar,araria,137,88,0,353.0,597.0,,,225,950.0,4.20353982300885,,,0.0017944673737497756
2025-02-11,bihar,arwal,13,73,0,80.0,150.0,,,86,230.0,2.6436781609195403,,,0.001128571253327445
2025-02-11,bihar,aurangabad,80,241,0,304.0,371.0,,,321,675.0,2.0962732919254656,,,0.0008948872110674346
2025-02-11,bihar,aurangabad(bh),1,0,0,1.0,10.0,,,1,11.0,5.5,,,0.0023479188900747063
2025-02-11,bihar,banka,209,145,0,268.0,363.0,,,354,631.0,1.7774647887323944,,,0.0007587896643468066
2025-02-11,bihar,begusarai,178,101,0,367.0,437.0,,,279,804.0,2.8714285714285714,,,0.0012257966153377039
2025-02-11,bihar,bhabua,1,2,0,0.0,1.0,,,3,1.0,0.25,,,0.00010672358591248665
2025-02-11,bihar,bhagalpur,247,162,0,425.0,590.0,,,409,1015.0,2.475609756097561,,,0.0010568238019626726
2025-02-11,bihar,bhojpur,81,208,0,234.0,354.0,,,289,588.0,2.027586206896552,,,0.0008655650829867883
2025-02-11,bihar,buxar,44,51,0,145.0,233.0,,,95,378.0,3.9375,,,0.0016808964781216647
2025-02-11,bihar,darbhanga,190,96,0,363.0,1019.0,,,286,1382.0,4.815331010452962,,,0.0020556375711645513
2025-02-11,bihar,east champaran,120,181,2,437.0,796.0,,,303,1233.0,4.055921052631579,,,0.0017314497556591584
2025-02-11,bihar,gaya,88,188,0,314.0,590.0,,,276,904.0,3.2635379061371843,,,0.0013931858724171543
2025-02-11,bihar,gopalganj,51,85,0,166.0,347.0,,,136,513.0,3.7445255474452557,,,0.0015985167758570996
2025-02-11,bihar,jamui,87,75,0,318.0,332.0,,,162,650.0,3.9877300613496933,,,0.0017023394071930386
2025-02-11,bihar,jehanabad,21,121,2,116.0,182.0,,,144,298.0,2.0551724137931036,,,0.0008773414786736835
2025-02-11,bihar,kaimur (bhabua),57,50,0,212.0,284.0,,,107,496.0,4.592592592592593,,,0.0019605518004664215
2025-02-11,bihar,katihar,154,57,1,335.0,725.0,,,212,1060.0,4.976525821596244,,,0.00212445072426734
2025-02-11,bihar,khagaria,60,54,0,171.0,258.0,,,114,429.0,3.7304347826086954,,,0.0015925015080506704
2025-02-11,bihar,kishanganj,141,33,2,212.0,729.0,,,176,941.0,5.31638418079096,,,0.002269534335449716
2025-02-11,bihar,lakhisarai,33,39,0,187.0,301.0,,,72,488.0,6.684931506849315,,,0.0028537594479612865
2025-02-11,bihar,madhepura,67,60,0,187.0,404.0,,,127,591.0,4.6171875,,,0.001971051227321238
2025-02-11,bihar,madhubani,163,115,0,555.0,880.0,,,278,1435.0,5.14336917562724,,,0.002195675208378757
2025-02-11,bihar,monghyr,0,1,0,,,,,1,,,,,0.0
2025-02-11,bihar,munger,23,27,1,120.0,249.0,,,51,369.0,7.096153846153846,,,0.0030293079385928902
2025-02-11,bihar,muzaffarpur,142,83,1,409.0,758.0,,,226,1167.0,5.140969162995595,,,0.00219465065656162
2025-02-11,bihar,nalanda,58,147,0,279.0,494.0,,,205,773.0,3.7524271844660193,,,0.0016018899400068384
2025-02-11,bihar,nawada,46,120,0,173.0,221.0,,,166,394.0,2.3592814371257487,,,0.0010071639005872991
2025-02-11,bihar,patna,116,202,0,417.0,801.0,,,318,1218.0,3.8181818181818183,,,0.001629960221208887
2025-02-11,bihar,purnea,1,0,0,6.0,70.0,,,1,76.0,38.0,,,0.01622198505869797
2025-02-11,bihar,purnia,90,80,0,317.0,722.0,,,170,1039.0,6.076023391812866,,,0.002593820017849676
2025-02-11,bihar,rohtas,75,111,0,315.0,481.0,,,186,796.0,4.25668449197861,,,0.001817154532328115
2025-02-11,bihar,saharsa,108,86,0,246.0,633.0,,,194,879.0,4.507692307692308,,,0.001924308349068221
2025-02-11,bihar,samastipur,326,191,0,395.0,535.0,,,517,930.0,1.7953667953667953,,,0.0007664319297190161
2025-02-11,bihar,samstipur,1,3,0,0.0,2.0,,,4,2.0,0.4,,,0.00017075773745997864
2025-02-11,bihar,saran,120,168,0,341.0,631.0,,,288,972.0,3.3633217993079585,,,0.0014357830519991285
2025-02-11,bihar,sheikhpura,23,25,0,95.0,187.0,,,48,282.0,5.755102040816326,,,0.0024568205083527537
2025-02-11,bihar,sheohar,38,33,0,57.0,111.0,,,71,168.0,2.3333333333333335,,,0.0009960868018498755
2025-02-11,bihar,sitamarhi,127,103,0,365.0,550.0,,,230,915.0,3.961038961038961,,,0.0016909451274445938
2025-02-11,bihar,siwan,107,154,0,280.0,497.0,,,261,777.0,2.9656488549618323,,,0.0012660187214351471
2025-02-11,bihar,supaul,108,83,2,228.0,410.0,,,193,638.0,3.288659793814433,,,0.001403910264168381
2025-02-11,bihar,vaishali,122,121,0,279.0,464.0,,,243,743.0,3.0450819672131146,,,0.0012999282677537308
2025-02-11,bihar,west champaran,108,113,1,279.0,479.0,,,222,758.0,3.399103139013453,,,0.0014510579035276214
2025-02-11,chandigarh,chandigarh,94,1,0,197.0,93.0,,,95,290.0,3.0208333333333335,,,0.0012895766631092138
2025-02-11,chhattisgarh,balod,42,7,0,324.0,404.0,,,49,728.0,14.56,,,0.006215581643543223
2025-02-11,chhattisgarh,baloda bazar,146,8,0,1082.0,566.0,,,154,1648.0,10.63225806451613,,,0.004538850827968465
2025-02-11,chhattisgarh,balrampur,47,13,0,228.0,269.0,,,60,497.0,8.147540983606557,,,0.003478139160557762
2025-02-11,chhattisgarh,bastar,36,54,0,316.0,234.0,,,90,550.0,6.043956043956044,,,0.0025801306484337433
2025-02-11,chhattisgarh,bemetara,92,9,0,520.0,702.0,,,101,1222.0,11.980392156862745,,,0.0051143616464728895
2025-02-11,chhattisgarh,bijapur,27,25,0,91.0,134.0,,,52,225.0,4.245283018867925,,,0.0018122873079478867
2025-02-11,chhattisgarh,bilaspur,212,44,0,1500.0,974.0,,,256,2474.0,9.626459143968871,,,0.004109480957937618
2025-02-11,chhattisgarh,dakshin bastar dantewada,10,3,0,66.0,106.0,,,13,172.0,12.285714285714286,,,0.005244701936270774
2025-02-11,chhattisgarh,dantewada,5,3,0,41.0,72.0,,,8,113.0,12.555555555555555,,,0.005359895648049329
2025-02-11,chhattisgarh,dhamtari,74,2,0,411.0,502.0,,,76,913.0,11.857142857142858,,,0.005061747217563653
2025-02-11,chhattisgarh,durg,84,12,0,2589.0,557.0,,,96,3146.0,32.43298969072165,,,0.013845459846626102
2025-02-11,chhattisgarh,gariyaband,40,0,0,175.0,590.0,,,40,765.0,18.658536585365855,,,0.007965223729078272
2025-02-11,chhattisgarh,gaurela-pendra-marwahi,2,1,0,30.0,4.0,,,3,34.0,8.5,,,0.0036286019210245465
2025-02-11,chhattisgarh,janjgir - champa,1,0,0,1.0,3.0,,,1,4.0,2.0,,,0.0008537886872998932
2025-02-11,chhattisgarh,janjgir champa,0,1,0,0.0,3.0,,,1,3.0,1.5,,,0.0006403415154749199
2025-02-11,chhattisgarh,janjgir-champa,120,6,0,495.0,973.0,,,126,1468.0,11.559055118110237,,,0.004934495247859226
2025-02-11,chhattisgarh,jashpur,34,51,0,1445.0,324.0,,,85,1769.0,20.569767441860463,,,0.008781117371125064
2025-02-11,chhattisgarh,kabeerdham,27,4,0,230.0,192.0,,,31,422.0,13.1875,,,0.0056296691568836705
2025-02-11,chhattisgarh,kanker,49,10,0,221.0,396.0,,,59,617.0,10.283333333333333,,,0.004389896833866951
2025-02-11,chhattisgarh,kawardha,121,13,0,238.0,302.0,,,134,540.0,4.0,,,0.0017075773745997864
2025-02-11,chhattisgarh,khairagarh chhuikhadan gandai,13,2,0,2.0,2.0,,,15,4.0,0.25,,,0.00010672358591248665
2025-02-11,chhattisgarh,kondagaon,54,42,0,357.0,307.0,,,96,664.0,6.845360824742268,,,0.0029222458163254074
2025-02-11,chhattisgarh,korba,69,11,0,197.0,713.0,,,80,910.0,11.234567901234568,,,0.004795973490388289
2025-02-11,chhattisgarh,koriya,10,29,0,319.0,367.0,,,39,686.0,17.15,,,0.007321237993596583
2025-02-11,chhattisgarh,mahasamund,46,20,0,662.0,359.0,,,66,1021.0,15.238805970149254,,,0.006505360072635754
2025-02-11,chhattisgarh,manendragarh–chirmiri–bharatpur,5,12,0,0.0,1.0,,,17,1.0,0.05555555555555555,,,2.3716352424997034e-05
2025-02-11,chhattisgarh,mohalla-manpur-ambagarh chowki,1,1,0,1.0,0.0,,,2,1.0,0.3333333333333333,,,0.0001422981145499822
2025-02-11,chhattisgarh,mohla-manpur-ambagarh chouki,3,3,0,9.0,5.0,,,6,14.0,2.0,,,0.0008537886872998932
2025-02-11,chhattisgarh,mungeli,74,9,0,209.0,715.0,,,83,924.0,11.0,,,0.0046958377801494125
2025-02-11,chhattisgarh,narayanpur,12,3,0,37.0,63.0,,,15,100.0,6.25,,,0.0026680896478121665
2025-02-11,chhattisgarh,raigarh,55,9,0,572.0,1212.0,,,64,1784.0,27.446153846153845,,,0.011716607831869303
2025-02-11,chhattisgarh,raipur,146,51,0,718.0,856.0,,,197,1574.0,7.94949494949495,,,0.003393594428813212
2025-02-11,chhattisgarh,rajnandgaon,70,13,0,897.0,682.0,,,83,1579.0,18.797619047619047,,,0.008024597245515068
2025-02-11,chhattisgarh,sakti,12,2,0,2.0,20.0,,,14,22.0,1.4666666666666666,,,0.0006261117040199216
2025-02-11,chhattisgarh,sarangarh-bilaigarh,3,0,0,1.0,20.0,,,3,21.0,5.25,,,0.00224119530416222
2025-02-11,chhattisgarh,sukma,6,9,0,82.0,94.0,,,15,176.0,11.0,,,0.0046958377801494125
2025-02-11,chhattisgarh,surajpur,32,12,0,199.0,514.0,,,44,713.0,15.844444444444445,,,0.006763903711609154
2025-02-11,chhattisgarh,surguja,59,26,0,297.0,379.0,,,85,676.0,7.8604651162790695,,,0.0033555880965972546
2025-02-11,chhattisgarh,uttar bastar kanker,14,7,0,64.0,297.0,,,21,361.0,16.40909090909091,,,0.00700494809352867
2025-02-11,dadra & nagar haveli,dadra & nagar haveli,1,0,0,0.0,2.0,,,1,2.0,1.0,,,0.0004268943436499466
2025-02-11,dadra and nagar haveli,dadra and nagar haveli,22,0,0,32.0,25.0,,,22,57.0,2.4782608695652173,,,0.0010579555473063894
2025-02-11,dadra and nagar haveli and daman and diu,dadra and nagar haveli,4,0,0,,,,,4,,,,,0.0
2025-02-11,dadra and nagar haveli and daman and diu,daman,2,0,0,0.0,1.0,,,2,1.0,0.3333333333333333,,,0.0001422981145499822
2025-02-11,dadra and nagar haveli and daman and diu,diu,1,0,0,0.0,1.0,,,1,1.0,0.5,,,0.0002134471718249733
2025-02-11,daman & diu,daman,1,0,0,0.0,1.0,,,1,1.0,0.5,,,0.0002134471718249733
2025-02-11,daman and diu,daman,1,1,0,8.0,8.0,,,2,16.0,5.333333333333333,,,0.002276769832799715
2025-02-11,daman and diu,diu,1,0,0,0.0,1.0,,,1,1.0,0.5,,,0.0002134471718249733
2025-02-11,delhi,central delhi,37,10,1,126.0,120.0,,,48,246.0,5.020408163265306,,,0.0021431838477119765
2025-02-11,delhi,east delhi,129,23,1,252.0,281.0,,,153,533.0,3.461038961038961,,,0.0014774979556196203
2025-02-11,delhi,najafgarh,1,0,0,0.0,1.0,,,1,1.0,0.5,,,0.0002134471718249733
2025-02-11,delhi,new delhi,5,0,0,6.0,4.0,,,5,10.0,1.6666666666666667,,,0.000711490572749911
2025-02-11,delhi,north delhi,45,21,0,78.0,133.0,,,66,211.0,3.1492537313432836,,,0.0013443986046289362
2025-02-11,delhi,north east,45,10,0,7.0,132.0,,,55,139.0,2.482142857142857,,,0.0010596127458454032
2025-02-11,delhi,north east delhi,140,48,0,252.0,235.0,,,188,487.0,2.5767195767195767,,,0.001099987012473672
2025-02-11,delhi,north west delhi,279,64,3,535.0,619.0,,,346,1154.0,3.325648414985591,,,0.001419700497325759
2025-02-11,delhi,shahdara,13,2,0,5.0,13.0,,,15,18.0,1.125,,,0.00048025613660618993
2025-02-11,delhi,south delhi,218,60,2,359.0,465.0,,,280,824.0,2.9323843416370106,,,0.0012518182888525125
2025-02-11,delhi,south east delhi,3,0,0,2.0,2.0,,,3,4.0,1.0,,,0.0004268943436499466
2025-02-11,delhi,south west delhi,133,28,0,259.0,281.0,,,161,540.0,3.3333333333333335,,,0.001422981145499822
2025-02-11,delhi,west delhi,187,37,1,273.0,318.0,,,225,591.0,2.6150442477876106,,,0.0011163475977748604
2025-02-11,goa,north goa,4,2,0,95.0,61.0,,,6,156.0,22.285714285714285,,,0.009513645372770238
2025-02-11,goa,south goa,6,2,0,31.0,20.0,,,8,51.0,5.666666666666667,,,0.002419067947349698
2025-02-11,gujarat,ahmadabad,19,3,0,3.0,53.0,,,22,56.0,2.4347826086956523,,,0.0010393949236694353
2025-02-11,gujarat,ahmedabad,241,92,1,312.0,449.0,,,334,761.0,2.271641791044776,,,0.0009697510313958488
2025-02-11,gujarat,amreli,52,3,0,39.0,96.0,,,55,135.0,2.4107142857142856,,,0.0010291202927275498
2025-02-11,gujarat,anand,65,8,0,57.0,119.0,,,73,176.0,2.3783783783783785,,,0.0010153162767890622
2025-02-11,gujarat,arvalli,25,4,0,25.0,33.0,,,29,58.0,1.9333333333333333,,,0.0008253290643898968
2025-02-11,gujarat,banas kantha,7,0,0,0.0,1.0,,,7,1.0,0.125,,,5.3361792956243324e-05
2025-02-11,gujarat,banaskantha,123,50,0,105.0,148.0,,,173,253.0,1.4540229885057472,,,0.0006207141893300949
2025-02-11,gujarat,bharuch,47,7,0,81.0,71.0,,,54,152.0,2.7636363636363637,,,0.0011797807315416706
2025-02-11,gujarat,bhavnagar,118,6,0,102.0,158.0,,,124,260.0,2.08,,,0.000887940234791889
2025-02-11,gujarat,botad,14,2,0,15.0,5.0,,,16,20.0,1.1764705882352942,,,0.0005022286395881724
2025-02-11,gujarat,chhotaudepur,19,2,0,20.0,18.0,,,21,38.0,1.7272727272727273,,,0.0007373629572135442
2025-02-11,gujarat,dahod,121,50,0,120.0,148.0,,,171,268.0,1.558139534883721,,,0.0006651609540592191
2025-02-11,gujarat,devbhumi dwarka,24,3,0,15.0,19.0,,,27,34.0,1.2142857142857142,,,0.0005183717030035065
2025-02-11,gujarat,dohad,30,16,0,2.0,59.0,,,46,61.0,1.297872340425532,,,0.0005540543609073776
2025-02-11,gujarat,gandhinagar,47,11,0,45.0,71.0,,,58,116.0,1.9661016949152543,,,0.0008393176925998951
2025-02-11,gujarat,gir somnath,43,8,0,39.0,12.0,,,51,51.0,0.9807692307692307,,,0.0004186848370412938
2025-02-11,gujarat,jamnagar,74,9,0,81.0,73.0,,,83,154.0,1.8333333333333333,,,0.000782639630024902
2025-02-11,gujarat,junagadh,118,11,0,56.0,136.0,,,129,192.0,1.476923076923077,,,0.0006304901075445366
2025-02-11,gujarat,kachchh,76,12,0,107.0,125.0,,,88,232.0,2.606741573033708,,,0.0011128032328852541
2025-02-11,gujarat,kheda,111,13,0,64.0,128.0,,,124,192.0,1.536,,,0.000655709711846318
2025-02-11,gujarat,mahesana,96,7,0,49.0,112.0,,,103,161.0,1.5480769230769231,,,0.000660865281996552
2025-02-11,gujarat,mahisagar,36,3,0,37.0,21.0,,,39,58.0,1.45,,,0.0006189967982924226
2025-02-11,gujarat,morbi,40,10,0,19.0,19.0,,,50,38.0,0.7450980392156863,,,0.00031807813840584257
2025-02-11,gujarat,narmada,26,0,0,16.0,31.0,,,26,47.0,1.7407407407407407,,,0.0007431123759832404
2025-02-11,gujarat,navsari,52,2,0,59.0,77.0,,,54,136.0,2.4727272727272727,,,0.0010555932861162317
2025-02-11,gujarat,panch mahals,2,0,0,0.0,1.0,,,2,1.0,0.3333333333333333,,,0.0001422981145499822
2025-02-11,gujarat,panchmahals,105,13,0,62.0,120.0,,,118,182.0,1.5294117647058822,,,0.0006528972314646242
2025-02-11,gujarat,patan,50,9,0,34.0,70.0,,,59,104.0,1.7333333333333334,,,0.0007399501956599075
2025-02-11,gujarat,porbandar,30,1,1,19.0,24.0,,,32,43.0,1.303030303030303,,,0.0005562562659681122
2025-02-11,gujarat,rajkot,158,21,0,146.0,179.0,,,179,325.0,1.8055555555555556,,,0.0007707814538124036
2025-02-11,gujarat,sabar kantha,4,0,0,0.0,3.0,,,4,3.0,0.6,,,0.0002561366061899679
2025-02-11,gujarat,sabarkantha,71,16,0,38.0,123.0,,,87,161.0,1.8295454545454546,,,0.000781022605995925
2025-02-11,gujarat,surat,274,59,1,517.0,412.0,,,334,929.0,2.773134328358209,,,0.001183835358957613
2025-02-11,gujarat,surendra nagar,73,19,0,55.0,85.0,,,92,140.0,1.5053763440860215,,,0.0006426366463547583
2025-02-11,gujarat,surendranagar,6,1,0,0.0,1.0,,,7,1.0,0.125,,,5.3361792956243324e-05
2025-02-11,gujarat,tapi,46,2,0,37.0,52.0,,,48,89.0,1.816326530612245,,,0.000775379522139699
2025-02-11,gujarat,the dangs,14,4,0,14.0,18.0,,,18,32.0,1.6842105263157894,,,0.00071897994719991
2025-02-11,gujarat,vadodara,146,18,23,134.0,264.0,,,187,398.0,2.117021276595745,,,0.0009037444083653126
